S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,Ethylene_ppm,Methane_ppm
2906.21,1605.37,4071.09,4387.75,1193.5,1416.04,4262.83,4514.87,3939.88,3131.57,4221.56,3286.34,1072.27,1128.82,4173.66,3208.07,16.67,0.0
2518.34,1733.7,4201.84,4645.66,3245.95,4073.99,4010.44,4513.84,3623.97,2859.21,3347.53,3001.52,2887.26,3212.9,3301.0,2673.01,8.33,136.67
2691.59,1687.5,3759.43,4122.51,2152.86,2570.84,3429.21,3754.2,3793.72,2999.32,3177.76,2721.81,1868.11,2043.04,3063.72,2412.87,8.33,0.0
2826.99,1614.59,3276.86,3532.44,1281.67,1487.55,3362.62,3570.1,3950.64,3121.2,3212.62,2571.62,1148.61,1241.63,3231.4,2505.6,10.0,0.0
2881.85,1614.15,4207.42,4528.6,1286.86,1496.36,4401.91,4659.64,3906.12,3123.44,4294.69,3345.5,1145.98,1218.43,4255.22,3273.13,16.67,0.0
2250.76,1818.34,2513.49,2830.47,2399.85,3076.24,2346.27,2712.07,3217.74,2575.99,1710.66,1758.63,2193.38,2314.11,1724.74,1491.63,0.0,83.33
2675.62,1662.65,4144.95,4539.95,3000.7,3760.05,4028.04,4495.01,3715.2,2965.58,3341.44,2951.1,2715.76,2975.99,3391.16,2745.57,10.0,100.0
2380.61,1744.24,2460.96,2767.55,2202.1,2805.34,2321.27,2679.54,3406.36,2712.86,1747.83,1709.99,1993.21,2131.98,1786.82,1498.73,0.0,66.67
2166.82,1940.3,1199.62,1328.27,614.7,824.14,1239.16,1308.46,3119.23,2508.14,1218.43,989.09,556.7,572.51,1265.75,950.11,0.0,0.0
2309.91,1712.9,1313.04,1444.32,569.78,816.52,1366.41,1425.6,3370.76,2707.08,1347.73,1063.69,538.23,524.51,1363.26,1034.68,0.0,0.0
2389.59,1668.41,1163.8,1301.39,749.72,1000.7,1155.29,1266.16,3333.04,2682.69,1062.89,882.23,701.22,695.45,1098.07,848.22,0.0,233.33
2314.35,1695.95,2963.39,3311.67,2808.0,3578.8,2687.14,3140.28,3409.58,2719.97,1968.21,1984.78,2513.49,2736.85,1943.32,1691.94,0.0,106.67
2677.71,1788.41,2740.81,2974.62,968.49,1152.25,2908.38,3097.7,3644.84,2933.38,2752.18,2170.19,874.34,925.39,2828.33,2167.54,8.33,73.33
2345.53,1714.68,3004.0,3358.55,2187.33,2714.97,2388.85,2717.6,3354.78,2664.91,2147.81,2015.72,1902.59,2017.6,1833.36,1558.65,0.0,0.0
2383.35,1611.51,962.03,1075.06,528.12,792.2,1066.88,1110.71,3422.76,2746.09,966.34,781.6,502.74,472.49,1056.52,803.21,0.0,0.0
2301.53,1655.79,2845.49,3189.08,2652.91,3414.55,2549.53,2968.87,3351.3,2677.45,1858.71,1894.3,2388.85,2563.13,1827.44,1600.55,0.0,73.33
2590.94,1729.44,1751.43,1921.07,650.21,876.45,1720.49,1796.1,3575.5,2902.14,1830.17,1404.39,619.47,601.15,1713.79,1293.91,0.0,0.0
2690.81,1677.72,3296.11,3554.54,1195.13,1393.6,3466.89,3652.42,3697.47,2944.27,3251.66,2584.75,1088.25,1159.55,3286.62,2543.9,10.0,0.0
2484.25,1609.98,1061.7,1184.33,545.29,800.36,1141.94,1206.98,3471.62,2769.67,1063.49,865.68,529.74,506.16,1150.84,864.53,0.0,0.0
2924.13,1765.83,3799.92,4033.16,1134.47,1321.8,3914.93,4151.14,3940.82,3133.54,3773.31,2993.0,1026.76,1095.06,3776.71,2920.32,13.33,0.0
2323.0,1937.05,1363.68,1509.5,569.96,783.3,1355.49,1423.05,3254.23,2630.28,1410.95,1125.19,538.05,525.77,1384.95,1054.54,0.0,0.0
2391.09,1638.57,2886.45,3221.15,2727.08,3501.81,2644.58,3083.48,3419.83,2718.39,1947.5,1957.73,2482.73,2663.34,1915.75,1663.76,0.0,100.0
2359.19,1770.12,1030.72,1147.8,582.16,835.41,1105.29,1167.66,3351.88,2694.21,1019.64,823.95,561.78,521.09,1091.85,837.13,0.0,0.0
2499.24,1647.84,1103.68,1212.09,547.82,803.02,1170.1,1232.59,3545.87,2825.12,1102.08,879.92,519.65,510.11,1188.61,881.46,0.0,0.0
2675.88,1611.51,3635.15,3885.06,1113.32,1345.63,4001.19,4213.67,3729.3,2974.89,3724.4,2964.76,998.73,1057.32,3863.44,2991.9,15.0,0.0
2309.66,1778.69,979.47,1097.66,560.87,814.43,1060.9,1127.41,3350.14,2689.23,959.69,779.7,514.97,515.87,1060.11,814.05,10.0,0.0
2561.59,1756.83,3709.08,4099.83,3183.7,4154.73,3730.22,4232.11,3664.26,2912.45,2913.26,2665.95,2924.13,3170.7,3031.86,2473.35,6.67,160.0
2758.27,1764.93,3867.51,4256.87,2732.36,3383.0,3756.35,4159.94,3718.57,2965.58,3245.66,2836.64,2464.5,2657.34,3194.46,2553.64,8.33,83.33
2271.8,1721.84,1289.76,1428.36,789.36,1049.17,1220.89,1323.05,3276.57,2645.62,1123.78,954.02,741.82,749.53,1143.35,886.67,0.0,0.0
2836.64,1609.54,3881.92,4154.73,1133.06,1364.1,4060.14,4281.4,3956.98,3150.97,3983.66,3121.2,1011.94,1089.05,3967.13,3040.71,0.0,0.0
2659.43,1731.01,3524.1,3869.07,2589.13,3218.02,3383.29,3789.7,3670.95,2909.19,2864.86,2522.68,2336.85,2512.47,2880.5,2311.14,6.67,73.33
2334.87,1690.16,1313.04,1454.35,799.41,1011.74,1286.44,1393.81,3442.14,2752.97,1155.29,970.64,738.07,757.24,1206.36,922.08,0.0,0.0
2281.12,1695.28,1328.9,1493.35,877.22,1121.77,1213.93,1338.09,3250.52,2609.03,1126.81,964.77,788.6,790.12,1102.68,856.47,0.0,0.0
2281.86,1736.61,2355.71,2692.9,2203.79,2809.34,2218.36,2560.05,3300.14,2633.14,1634.16,1647.39,1974.74,2095.2,1653.36,1419.86,0.0,66.67
2181.29,1912.52,915.49,1014.5,534.08,806.44,981.63,1051.15,3251.66,2602.56,864.53,721.76,525.96,512.09,977.51,739.01,0.0,0.0
2648.48,1610.64,1380.1,1512.95,611.03,833.5,1365.78,1457.98,3703.27,2971.6,1398.89,1088.25,552.53,557.43,1402.69,1047.78,0.0,0.0
2639.63,1707.09,4454.43,4884.08,3479.89,4422.2,4160.92,4692.59,3718.57,2939.1,3439.5,3121.76,3129.05,3438.03,3390.0,2788.28,8.33,156.67
2581.4,1743.57,3088.21,3428.92,2312.13,2892.4,2906.75,3201.26,3605.56,2863.24,2599.72,2254.18,2063.85,2239.78,2406.61,1950.98,0.0,66.67
2859.48,1701.97,3209.78,3423.64,1006.02,1218.84,3364.37,3556.03,3699.3,2966.13,3244.23,2560.31,893.23,941.53,3288.92,2538.52,0.0,0.0
2351.49,1724.3,2963.94,3325.24,2858.13,3809.84,2797.07,3244.52,3394.67,2722.34,1931.95,2040.92,2613.94,2790.14,2003.28,1758.63,0.0,133.33
2312.87,1846.6,2939.91,3302.73,2828.6,3710.0,2715.23,3149.56,3214.32,2580.63,2009.85,2035.97,2577.79,2724.98,1952.84,1715.58,0.0,133.33
2613.69,1599.89,1328.48,1477.46,596.94,836.55,1358.22,1429.85,3588.41,2873.22,1355.91,1053.54,563.24,555.79,1379.67,1035.08,0.0,0.0
2400.35,1680.39,979.47,1086.85,544.02,799.41,1051.35,1140.73,3396.71,2708.39,960.86,773.09,500.77,488.76,1076.66,809.29,0.0,0.0
2895.1,1617.22,3161.11,3398.17,1082.85,1295.16,3333.04,3524.1,3898.57,3090.44,3172.96,2529.31,971.04,1020.03,3233.39,2496.19,10.0,0.0
2709.71,1610.42,2892.67,3231.4,2474.37,3142.53,2666.74,3042.92,3681.61,2946.18,2215.93,2027.72,2243.92,2385.85,2097.11,1755.25,0.0,73.33
2431.71,1604.5,964.77,1057.12,527.94,795.99,1050.56,1104.48,3402.26,2738.17,957.15,788.41,502.92,473.56,1049.37,810.24,16.67,0.0
2737.9,1922.92,3749.89,4049.85,1036.86,1173.14,3711.53,3863.44,3717.35,2969.14,3901.4,3064.28,925.77,993.61,3596.53,2798.13,0.0,0.0
2277.93,2033.61,1862.61,2011.5,1065.68,1342.7,1574.11,1696.84,3366.4,2699.73,1580.65,1406.72,1012.73,1058.12,1454.35,1144.37,0.0,0.0
2773.12,1803.58,3690.14,4037.65,1811.75,2121.93,3611.59,3879.73,3750.5,2977.08,3396.13,2801.6,1594.64,1718.48,3320.04,2620.94,10.0,0.0
2351.98,1706.65,1161.98,1299.73,767.24,1033.69,1139.72,1265.13,3346.95,2665.17,1029.73,860.69,724.57,732.44,1059.91,823.95,0.0,296.67
2323.99,1685.5,846.31,955.97,505.8,775.73,957.54,1020.23,3310.23,2635.22,839.99,709.99,485.36,456.98,955.97,736.38,0.0,0.0
2844.42,1595.73,3856.88,4201.51,2700.78,3358.26,3830.98,4263.49,3804.57,3023.85,3154.06,2795.73,2421.15,2622.24,3284.61,2648.48,11.67,73.33
2247.34,1706.2,3160.26,3546.17,3023.02,3872.21,2882.93,3355.07,3347.82,2658.38,2075.95,2130.31,2711.29,2986.41,2037.15,1794.97,0.0,0.0
2706.55,1681.72,1498.94,1652.92,640.99,861.26,1458.2,1547.14,3704.5,2962.85,1517.91,1186.57,598.59,599.5,1502.82,1123.99,0.0,0.0
2228.81,1717.59,1940.07,2169.47,1298.48,1625.79,1621.84,1794.97,3249.09,2598.43,1531.96,1358.01,1167.66,1195.74,1355.49,1097.46,0.0,0.0
2312.13,1683.5,2957.92,3301.0,2796.27,3594.12,2699.46,3130.73,3404.6,2720.76,1964.71,2014.08,2534.17,2706.55,1945.41,1696.84,11.67,106.67
2531.36,1622.5,2302.52,2473.35,855.51,1103.08,2668.82,2797.07,3545.57,2838.52,2292.92,1896.14,795.42,824.91,2601.01,2028.19,8.33,0.0
2291.2,1769.21,1219.46,1367.04,827.77,1060.11,1122.17,1254.19,3188.79,2571.36,1020.43,881.46,783.49,759.13,998.14,799.79,0.0,0.0
2317.07,1646.95,2317.32,2590.94,1583.49,1969.84,1892.23,2107.12,3307.34,2652.13,1750.31,1593.77,1420.5,1473.39,1518.34,1252.95,0.0,0.0
2993.55,1619.42,5481.92,5965.91,3404.02,4269.46,5258.15,5778.53,4192.33,3300.14,4823.04,4024.2,3066.5,3365.82,4657.19,3720.1,10.0,0.0
2372.63,1709.33,2827.79,3218.3,3621.55,4900.69,3145.34,3783.51,3402.26,2722.34,1625.79,1979.18,3315.42,3614.91,2051.78,1916.91,0.0,296.67
2713.39,1697.29,4011.72,4412.05,2939.64,3707.25,3851.88,4259.52,3851.25,3046.25,3257.95,2889.69,2647.96,2864.05,3226.27,2614.2,8.33,100.0
2337.84,1762.45,2538.52,2884.83,2448.59,3135.22,2359.69,2751.12,3271.41,2624.57,1696.84,1745.14,2208.89,2354.22,1709.33,1492.06,0.0,83.33
2401.1,1823.57,920.14,1040.23,640.8,868.95,943.09,1012.33,3218.3,2590.68,822.43,703.46,592.92,584.16,883.39,669.82,0.0,0.0
2301.04,1688.39,1299.52,1465.9,860.3,1103.68,1194.32,1314.08,3244.23,2592.74,1108.9,946.99,805.3,799.6,1088.25,855.7,0.0,0.0
2600.49,1611.07,2331.16,2529.06,837.51,1068.87,2486.03,2646.4,3622.76,2901.33,2414.63,1898.91,760.64,773.84,2467.28,1882.34,0.0,0.0
2760.65,1809.25,3994.49,4378.99,2386.35,2852.21,3860.0,4219.92,3754.81,2974.62,3497.96,2972.7,2078.8,2257.36,3432.44,2715.23,10.0,0.0
2502.8,1619.2,2922.49,3118.11,1006.22,1271.33,3583.3,3787.53,3539.3,2831.01,2895.37,2431.71,934.52,950.9,3472.8,2724.71,15.0,0.0
2399.1,1649.82,917.04,1034.88,637.3,892.27,935.3,1013.12,3321.48,2673.27,818.43,709.99,608.47,583.61,869.33,680.57,0.0,0.0
2760.39,1689.72,3290.65,3545.27,1145.78,1341.44,3441.26,3636.67,3742.2,3002.35,3267.97,2610.84,1041.03,1107.09,3275.14,2552.61,0.0,0.0
3008.96,1607.35,4477.59,4918.78,3375.13,4295.02,4320.01,4791.28,3997.04,3146.18,3663.35,3210.35,3069.28,3323.5,3617.02,2934.19,10.0,143.33
2357.45,1746.49,1692.83,1934.27,2168.02,2935.01,2072.15,2442.28,3408.41,2747.68,1257.28,1278.98,2006.8,2084.26,1537.16,1327.85,6.67,76.67
2373.87,1639.23,1057.32,1195.54,662.78,899.8,1128.42,1205.95,3401.68,2713.39,988.5,819.57,629.76,608.83,1066.08,827.77,0.0,0.0
2391.59,1613.93,958.51,1056.72,524.87,795.05,1054.93,1110.91,3411.04,2717.07,958.71,784.62,484.28,471.6,1049.96,785.19,0.0,0.0
2893.75,1603.18,2355.71,2592.74,823.38,1034.09,2207.67,2322.75,3953.17,3159.42,2470.32,1856.88,760.64,786.14,2202.58,1656.23,0.0,0.0
2307.45,1648.28,1158.33,1290.59,781.78,1026.96,1100.47,1223.97,3292.66,2657.08,1000.11,847.27,728.13,716.72,1019.64,785.19,0.0,103.33
2294.39,1793.84,3876.28,4335.71,3892.59,5075.45,3446.26,4026.12,3218.59,2545.94,2472.34,2558.25,3438.03,3861.25,2351.73,2114.28,0.0,240.0
2671.96,1785.02,3771.46,4158.97,2676.93,3315.13,3649.39,4096.59,3694.42,2929.84,3152.66,2758.0,2399.6,2611.1,3120.64,2519.1,8.33,86.67
2360.18,1661.76,2435.48,2750.33,2320.03,3022.47,2257.11,2624.05,3366.98,2698.68,1652.92,1677.94,2103.54,2219.81,1647.39,1429.0,0.0,70.0
2438.0,1700.85,2901.87,3246.8,2700.51,3456.27,2654.99,3092.4,3448.62,2747.15,1979.64,1965.88,2428.69,2611.61,1948.43,1681.72,0.0,100.0
2657.86,1777.33,3597.13,3965.54,2638.07,3289.21,3466.89,3858.44,3695.33,2931.47,2981.74,2608.51,2372.63,2561.33,2918.96,2361.43,6.67,86.67
2513.24,1757.73,2611.61,2830.2,1121.17,1346.05,2702.61,2884.01,3573.4,2859.74,2532.89,2045.88,1014.11,1080.05,2594.04,2003.75,6.67,0.0
2310.16,1779.82,1006.61,1145.58,655.01,915.29,1048.57,1108.9,3320.33,2677.97,908.7,771.96,632.52,609.38,965.16,760.45,0.0,0.0
2235.14,1726.53,1065.68,1191.05,721.39,953.24,1053.14,1135.48,3245.66,2616.28,947.97,804.35,664.44,660.56,991.84,770.44,0.0,0.0
2355.96,1772.14,1021.42,1136.29,572.51,828.72,1106.29,1174.77,3370.76,2674.05,995.58,820.9,543.3,523.43,1090.25,836.74,0.0,0.0
2231.98,1836.55,3150.12,3554.84,3219.44,4229.14,2936.1,3422.76,3200.13,2561.85,1996.02,2161.76,2886.72,3085.43,2040.21,1819.02,0.0,183.33
2734.47,1795.65,4060.78,4448.65,2696.31,3325.24,3977.93,4391.12,3752.04,2962.85,3487.29,2995.2,2432.21,2638.85,3491.14,2785.35,10.0,83.33
2728.14,1678.83,4618.48,5044.44,2851.94,3656.67,4989.39,5472.56,3733.91,2963.12,4357.82,3602.25,2621.72,2803.47,4494.67,3567.11,18.33,116.67
2397.84,1741.77,2483.49,2785.88,2209.86,2819.5,2350.25,2699.46,3437.73,2738.43,1810.39,1747.16,2008.91,2137.73,1827.21,1532.4,0.0,66.67
2996.02,1607.13,4122.51,4524.82,2716.02,3368.73,3983.02,4411.71,3977.93,3145.06,3534.53,2980.92,2470.82,2653.95,3478.41,2781.63,10.0,73.33
2619.9,1602.08,1435.17,1587.64,708.5,942.12,1441.55,1530.02,3599.24,2865.67,1430.06,1123.99,678.35,670.74,1433.68,1084.25,0.0,0.0
2353.72,1601.21,2481.72,2818.43,2820.57,3781.04,2691.33,3178.33,3492.32,2787.48,1634.82,1795.88,2618.87,2773.92,1921.76,1679.05,0.0,133.33
2285.3,1775.98,3923.76,4415.09,4030.92,5228.65,3522.02,4130.63,3224.56,2547.48,2467.03,2611.36,3559.32,3961.73,2382.1,2146.61,0.0,260.0
2489.07,1697.06,1900.75,2131.02,2300.05,3179.74,2261.03,2676.93,3605.26,2875.1,1573.45,1445.39,2163.69,2250.02,1813.57,1512.73,0.0,133.33
3014.47,1606.25,4192.33,4580.66,2851.67,3564.41,4063.68,4519.67,4034.45,3167.03,3523.51,3042.37,2597.65,2790.67,3523.81,2806.14,10.0,86.67
2376.62,1801.99,4048.57,4560.62,4133.56,5450.0,3617.93,4254.89,3295.25,2626.13,2540.31,2683.21,3689.23,4067.22,2424.42,2197.01,0.0,293.33
2341.81,1684.38,910.45,1011.34,521.27,786.9,1009.37,1060.11,3301.87,2684.78,918.4,743.32,497.0,474.27,995.78,757.24,0.0,0.0
2371.88,1662.43,3579.4,3990.03,3500.33,4605.97,3225.7,3754.51,3364.08,2680.85,2313.12,2373.87,3164.49,3438.32,2230.76,1976.84,0.0,183.33
3149.84,1621.62,4161.25,4490.57,1194.32,1384.1,4180.21,4405.29,4187.41,3335.94,4242.99,3305.9,1058.12,1130.64,4053.39,3156.04,13.33,0.0
2328.68,1779.82,1350.66,1504.97,864.91,1123.18,1255.22,1369.57,3326.68,2651.87,1163.8,986.53,830.63,824.52,1121.97,879.92,0.0,0.0
2298.08,1688.16,2519.1,2835.03,1837.69,2267.88,2054.39,2307.69,3268.26,2603.59,1811.98,1721.84,1602.96,1690.39,1605.59,1327.64,0.0,0.0
2369.64,1726.76,3887.57,4282.73,3171.27,4037.33,3678.87,4148.53,3459.52,2723.92,2931.2,2729.46,2812.81,3126.8,2938.28,2415.88,8.33,136.67
2712.34,1647.84,5094.71,5583.23,4087.22,5208.3,4755.4,5350.79,3766.83,2992.73,3918.09,3556.93,3662.75,4068.51,3813.26,3161.95,0.0,220.0
2495.17,1684.61,1213.93,1341.23,557.43,806.63,1259.14,1324.72,3476.94,2803.47,1232.38,960.27,519.65,527.94,1261.82,958.32,6.67,0.0
2499.75,1724.52,2450.61,2699.2,1622.06,2021.37,2017.6,2243.92,3526.78,2770.2,1844.77,1667.3,1443.26,1516.4,1658.22,1347.94,0.0,0.0
2430.2,1968.68,4426.94,4704.9,1420.71,1555.61,4533.07,4793.41,3395.54,2696.84,4415.43,3584.51,1279.81,1427.93,4330.7,3424.52,16.67,0.0
2733.94,1633.94,2663.6,2923.31,931.02,1138.71,2640.15,2772.33,3744.35,2997.95,2772.86,2121.93,862.99,880.88,2532.13,1964.01,0.0,0.0
2079.75,1879.12,902.12,1006.41,592.74,827.96,935.89,1015.69,3080.13,2481.21,837.7,715.22,546.01,535.34,893.04,695.45,0.0,0.0
2263.23,1626.01,2536.22,2844.96,2417.89,3108.04,2322.75,2709.97,3340.86,2675.1,1691.94,1731.46,2199.43,2352.98,1676.83,1435.8,8.33,73.33
2946.46,1620.74,4299.35,4712.29,3026.61,3783.82,4122.84,4571.33,3979.84,3156.6,3590.51,3102.45,2714.97,2962.85,3544.08,2840.13,10.0,100.0
3167.6,1693.28,3553.04,3861.25,1022.61,1206.57,3355.36,3491.14,4189.7,3344.63,3706.94,2829.4,925.58,980.64,3247.66,2512.98,0.0,0.0
2536.73,1718.26,4224.86,4663.48,3253.66,4079.15,4013.0,4510.07,3641.51,2898.89,3373.38,3011.99,2891.85,3217.45,3315.13,2712.6,10.0,136.67
2392.59,1681.94,1353.81,1473.6,642.46,929.47,1586.55,1710.22,3418.66,2750.33,1313.67,1097.87,593.65,592.19,1567.79,1219.25,6.67,0.0
2382.85,1731.91,1294.95,1408.41,598.77,872.99,1504.11,1610.42,3387.95,2712.86,1257.9,1062.5,584.34,579.97,1492.06,1143.96,6.67,0.0
2253.2,1692.39,1634.38,1836.55,1020.03,1306.17,1456.49,1606.69,3348.98,2652.91,1370.2,1176.4,939.59,973.78,1306.8,1023.0,0.0,0.0
2224.68,1719.6,933.55,1068.87,613.78,868.18,1009.37,1109.5,3257.67,2617.31,858.38,728.69,583.25,566.69,977.31,764.22,16.67,0.0
2524.72,1641.66,3377.17,3765.91,2552.87,3149.56,2788.28,3142.25,3544.08,2814.15,2396.59,2247.09,2229.79,2421.91,2145.17,1782.08,0.0,0.0
2691.85,1689.5,2873.49,3106.08,1119.76,1322.01,2988.06,3176.35,3762.82,2988.61,2837.98,2251.0,1032.7,1092.25,2876.18,2216.9,8.33,170.0
2337.6,1630.86,1847.28,2109.51,2438.51,3238.24,2174.29,2618.87,3345.79,2677.97,1225.81,1346.89,2244.9,2369.64,1478.75,1346.47,0.0,103.33
2501.53,1599.68,1460.76,1616.34,613.78,872.22,1492.49,1570.19,3527.08,2832.62,1521.8,1176.8,577.24,568.5,1501.1,1143.96,0.0,0.0
2376.12,1594.64,1131.44,1265.75,768.18,1007.0,1096.26,1193.5,3350.43,2705.24,996.56,838.27,710.36,686.33,1024.78,806.44,0.0,0.0
2511.96,1731.91,1255.43,1387.06,563.24,802.83,1272.98,1343.54,3498.25,2826.72,1282.3,1005.23,499.33,510.83,1300.97,986.93,0.0,0.0
2554.4,1751.43,3923.76,4357.15,3017.22,3760.05,3585.11,3998.31,3592.62,2825.92,3031.86,2753.5,2616.28,2924.67,2880.23,2359.19,0.0,66.67
2533.15,1615.24,1286.44,1429.0,578.33,811.57,1297.23,1368.3,3556.63,2843.35,1301.6,1018.85,555.07,550.54,1313.04,996.37,0.0,0.0
2603.59,1737.29,2974.89,3245.66,1225.61,1436.02,3024.12,3210.63,3612.8,2858.13,2827.26,2308.68,1114.13,1188.61,2880.23,2235.39,8.33,0.0
2376.87,1592.89,1231.76,1377.99,827.77,1079.85,1170.1,1279.81,3351.59,2663.6,1078.65,911.22,771.77,759.88,1071.27,831.59,0.0,0.0
2368.89,1676.61,3271.98,3665.78,2708.92,3433.03,2761.45,3140.84,3333.91,2658.12,2200.4,2191.93,2349.0,2556.2,1981.28,1718.03,0.0,0.0
2617.05,1803.35,4105.98,4497.06,2706.29,3327.26,4005.65,4420.84,3572.8,2831.54,3541.69,3021.64,2448.08,2628.46,3477.82,2778.44,10.0,83.33
2402.85,1675.28,3197.58,3589.31,3015.02,3969.99,2910.28,3381.25,3413.09,2721.81,2120.26,2145.17,2731.57,2947.55,2076.18,1815.84,0.0,0.0
2295.87,1719.15,3759.74,4210.38,3736.98,4983.17,3420.41,3957.61,3354.49,2676.93,2397.09,2488.82,3378.92,3675.82,2330.91,2087.11,0.0,233.33
2673.27,1704.86,4356.48,4801.61,3413.38,4331.37,4106.95,4620.22,3750.2,2969.96,3420.41,3072.34,3062.34,3351.01,3343.47,2770.2,8.33,146.67
2687.66,1725.86,1641.43,1818.57,614.52,857.62,1599.02,1681.94,3671.26,2961.48,1713.12,1310.33,590.18,593.1,1620.96,1208.61,0.0,0.0
2515.53,1618.76,2066.7,2220.54,795.42,1047.98,2376.62,2522.68,3510.42,2835.57,2077.61,1701.52,736.38,747.46,2337.35,1793.16,6.67,0.0
2410.12,1594.64,924.03,1031.11,520.55,791.06,1026.36,1089.05,3430.39,2733.15,918.78,755.55,478.03,482.67,1040.83,789.36,0.0,0.0
2179.12,1915.75,912.77,1022.21,549.45,814.43,999.91,1050.76,3258.81,2628.46,874.91,718.58,511.55,501.13,974.37,744.64,0.0,0.0
2348.51,1690.83,2884.55,3228.83,2703.93,3468.07,2627.68,3063.72,3392.92,2706.29,1954.47,1956.56,2438.51,2618.35,1925.47,1665.97,0.0,100.0
2294.15,1781.85,3834.72,4304.34,3872.52,5049.6,3419.83,4025.8,3213.47,2532.38,2436.49,2551.33,3429.51,3795.58,2309.17,2092.82,0.0,240.0
2646.4,1709.77,4495.35,4926.39,3293.81,4129.98,4329.36,4798.4,3768.68,2999.05,3667.3,3221.72,2930.38,3284.61,3601.65,2935.83,6.67,136.67
2281.86,1611.95,2510.44,2809.87,2392.34,3084.87,2305.72,2691.85,3337.1,2690.28,1687.05,1710.89,2169.95,2321.76,1681.5,1455.85,0.0,73.33
2296.61,1913.9,2296.61,2465.0,782.16,993.22,2533.92,2672.22,3233.11,2606.44,2364.16,1918.76,713.35,725.7,2472.09,1902.82,6.67,0.0
2276.71,1626.23,2537.75,2840.93,2404.1,3092.95,2319.79,2706.55,3364.08,2685.04,1687.94,1736.39,2184.92,2322.01,1679.5,1463.97,8.33,73.33
2238.56,1659.99,4177.26,4696.46,4220.91,5588.77,3685.88,4340.73,3358.84,2674.31,2636.0,2726.82,3764.98,4167.13,2483.49,2247.34,0.0,280.0
2393.84,1814.25,884.74,1010.56,612.87,860.3,917.43,1003.06,3236.53,2599.98,800.55,682.24,583.61,561.96,869.91,681.32,0.0,293.33
2385.85,1630.42,1060.31,1170.1,579.06,853.97,1215.98,1302.43,3365.53,2721.29,1041.42,874.72,547.82,523.43,1222.33,931.22,10.0,0.0
2609.03,1742.67,2835.57,3056.78,1026.17,1222.94,2985.59,3159.13,3616.72,2889.96,2783.22,2231.0,930.44,999.71,2868.63,2222.0,8.33,0.0
2683.73,1727.88,3730.22,4129.01,2889.96,3625.78,3585.71,4005.97,3709.7,2951.37,2960.38,2638.59,2600.49,2833.15,2966.68,2421.15,6.67,100.0
2597.91,1717.59,4392.47,4820.89,3285.47,4092.71,4239.36,4735.93,3675.21,2901.06,3530.95,3136.63,2912.17,3255.38,3522.91,2861.63,10.0,136.67
3242.81,1733.7,4509.39,4835.56,1250.69,1418.16,4623.35,4926.03,4238.7,3367.86,4525.85,3573.7,1126.61,1205.54,4458.17,3448.62,16.67,0.0
2367.9,1632.18,1030.92,1144.97,638.22,880.69,1071.27,1176.6,3381.83,2712.6,945.24,791.63,586.9,569.78,1042.42,790.87,0.0,0.0
2231.98,1702.41,1277.74,1428.78,800.55,1027.55,1217.21,1331.19,3294.39,2643.8,1114.73,947.77,720.46,741.82,1121.17,881.85,0.0,0.0
2516.04,1638.57,1445.18,1568.44,616.35,848.03,1448.38,1521.58,3528.87,2832.35,1465.04,1138.3,562.15,554.34,1445.18,1096.26,0.0,0.0
2846.57,1609.1,3161.95,3416.9,1086.85,1277.53,3322.35,3522.32,3976.98,3176.63,3216.88,2536.98,990.66,1035.08,3246.52,2517.06,10.0,0.0
2327.45,1642.54,1736.17,1951.45,1144.57,1429.63,1495.93,1658.89,3333.62,2659.95,1406.08,1212.91,1040.43,1079.85,1290.38,1038.05,0.0,0.0
2465.0,1632.18,1117.95,1245.13,575.23,815.19,1190.24,1257.08,3445.38,2782.69,1103.28,891.3,527.94,517.49,1178.43,886.48,0.0,0.0
2341.81,1626.01,2568.02,2884.83,2298.58,2900.79,2367.9,2697.63,3381.25,2715.49,1748.06,1746.49,2044.46,2191.93,1737.73,1473.6,0.0,0.0
2378.86,1628.22,1291.63,1389.38,684.1,979.07,1660.21,1831.54,3406.65,2713.13,1201.25,1064.49,657.79,632.15,1663.31,1288.51,15.0,0.0
2353.72,1747.16,2446.57,2753.77,2208.89,2820.03,2302.27,2670.65,3371.06,2686.35,1734.6,1701.07,2005.16,2143.97,1750.76,1489.48,0.0,66.67
2239.78,1727.65,2572.39,2874.57,1861.69,2322.26,2091.39,2359.93,3283.46,2622.76,1844.08,1727.65,1626.45,1722.28,1632.4,1367.25,0.0,0.0
2277.69,1716.25,3328.99,3709.7,3089.33,3964.59,3118.95,3607.67,3339.99,2665.95,2267.88,2281.61,2740.28,3046.25,2337.84,2000.7,6.67,136.67
1768.54,1806.76,997.74,1129.23,680.95,924.03,980.06,1077.06,3214.32,2582.94,885.7,770.82,633.25,613.42,909.28,718.4,0.0,0.0
2279.4,1729.67,1239.37,1381.15,772.33,1021.22,1195.34,1304.3,3278.58,2625.61,1110.11,927.52,725.13,723.07,1125.19,871.07,0.0,0.0
2893.48,1627.77,3410.75,3645.45,1045.39,1278.57,3574.3,3784.75,3915.88,3104.12,3448.03,2733.94,962.81,1011.15,3478.71,2683.99,11.67,0.0
