PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1,CE,CP,SE,Hydraulic_accumulator
158.33,107.52,1.74,0.0,9.19,9.11,2496.42,6.38,9.74,44.14,49.11,46.4,39.78,0.62,27.24,1.74,56.26,100.0
158.35,107.53,1.74,0.0,9.18,9.09,2486.4,6.37,9.73,44.13,49.12,46.41,39.78,0.62,27.22,1.74,56.42,100.0
158.35,107.52,1.74,0.0,9.17,9.09,2484.16,6.37,9.72,44.13,49.12,46.38,39.75,0.61,27.21,1.74,56.42,100.0
158.32,107.51,1.74,0.0,9.17,9.08,2483.63,6.37,9.72,44.11,49.12,46.38,39.69,0.61,27.46,1.75,56.48,100.0
158.32,107.51,1.74,0.0,9.17,9.08,2483.99,6.36,9.73,44.11,49.1,46.37,39.71,0.62,27.38,1.75,56.29,100.0
158.32,107.51,1.74,0.0,9.17,9.08,2485.44,6.36,9.73,44.11,49.09,46.37,39.76,0.61,27.22,1.73,56.27,100.0
158.31,107.5,1.74,0.0,9.18,9.09,2485.64,6.36,9.73,44.12,49.1,46.35,39.66,0.61,27.54,1.75,56.34,100.0
158.3,107.5,1.74,0.0,9.18,9.09,2486.86,6.36,9.73,44.13,49.12,46.33,39.62,0.61,27.51,1.76,56.3,100.0
158.55,107.68,1.77,0.0,9.17,9.09,2477.36,6.46,9.73,44.11,49.12,46.35,39.66,0.62,27.37,1.75,57.5,100.0
158.77,107.11,1.75,0.05,9.17,9.09,2477.82,6.42,9.73,44.11,49.12,46.36,39.68,0.61,27.39,1.75,56.43,100.0
158.79,107.09,1.75,0.0,9.18,9.09,2479.02,6.42,9.73,44.12,49.12,46.37,39.65,0.62,27.68,1.76,56.51,100.0
158.8,107.09,1.75,0.0,9.18,9.09,2479.84,6.43,9.73,44.11,49.12,46.36,39.6,0.62,27.89,1.77,56.63,100.0
158.79,107.09,1.75,0.0,9.17,9.09,2479.98,6.43,9.73,44.1,49.11,46.36,39.67,0.61,27.58,1.75,56.54,100.0
158.81,107.1,1.75,0.0,9.18,9.09,2480.6,6.43,9.74,44.11,49.12,46.37,39.77,0.61,27.17,1.73,56.53,100.0
158.82,107.11,1.76,0.0,9.18,9.09,2481.44,6.43,9.74,44.15,49.13,46.35,39.72,0.61,27.23,1.74,56.49,100.0
158.81,107.09,1.75,0.0,9.17,9.09,2479.6,6.44,9.73,44.14,49.14,46.36,39.65,0.62,27.55,1.76,56.73,100.0
158.81,107.1,1.74,0.0,9.17,9.08,2472.9,6.43,9.73,44.11,49.14,46.36,39.61,0.62,27.77,1.77,56.69,100.0
158.84,107.16,1.75,0.0,9.17,9.09,2476.88,6.43,9.73,44.08,49.12,46.35,39.62,0.62,27.76,1.76,56.63,100.0
158.85,107.17,1.75,0.0,9.18,9.09,2478.63,6.43,9.73,44.08,49.13,46.35,39.58,0.62,27.92,1.78,56.63,100.0
158.73,107.36,1.75,0.0,9.18,9.09,2476.72,6.46,9.73,44.05,49.11,46.32,39.62,0.62,27.72,1.76,57.35,100.0
158.74,107.4,1.76,0.0,9.18,9.1,2479.19,6.46,9.74,44.08,49.11,46.32,39.69,0.61,27.39,1.74,57.21,100.0
158.72,107.35,1.76,0.0,9.19,9.1,2475.97,6.46,9.74,44.09,49.11,46.32,39.64,0.61,27.6,1.76,57.31,100.0
158.73,107.36,1.76,0.0,9.19,9.1,2476.08,6.46,9.71,44.05,49.11,46.34,39.58,0.61,27.78,1.77,57.38,100.0
158.73,107.39,1.75,0.0,9.19,9.1,2475.53,6.46,9.71,44.05,49.1,46.31,39.57,0.61,27.61,1.76,57.33,100.0
158.76,107.41,1.75,0.0,9.19,9.1,2475.64,6.45,9.71,44.03,49.1,46.32,39.56,0.6,27.72,1.77,57.27,100.0
158.75,107.41,1.75,0.0,9.19,9.1,2476.93,6.46,9.72,44.04,49.07,46.3,39.66,0.61,27.34,1.74,57.29,100.0
158.73,107.38,1.76,0.0,9.18,9.1,2477.31,6.46,9.71,44.05,49.07,46.27,39.62,0.62,27.43,1.74,57.34,100.0
158.75,107.37,1.76,0.0,9.19,9.1,2478.8,6.46,9.71,44.06,49.07,46.29,39.6,0.61,27.54,1.75,57.29,100.0
158.75,107.39,1.75,0.0,9.19,9.11,2479.88,6.46,9.72,44.06,49.07,46.3,39.65,0.62,27.35,1.74,57.22,100.0
158.71,107.61,1.76,0.01,9.19,9.11,2480.14,6.47,9.73,44.05,49.08,46.29,39.68,0.62,27.18,1.73,57.54,100.0
158.68,107.59,1.75,0.0,9.19,9.1,2480.42,6.47,9.74,44.06,49.08,46.31,39.7,0.62,27.22,1.74,57.52,100.0
158.66,107.57,1.75,0.0,9.19,9.11,2480.92,6.48,9.74,44.09,49.1,46.29,39.68,0.62,27.32,1.74,57.56,100.0
158.66,107.59,1.75,0.0,9.18,9.09,2479.29,6.47,9.73,44.09,49.11,46.32,39.67,0.62,27.34,1.74,57.58,100.0
158.68,107.59,1.76,0.0,9.18,9.1,2479.31,6.48,9.73,44.09,49.11,46.31,39.65,0.62,27.41,1.75,57.62,100.0
158.68,107.58,1.76,0.0,9.18,9.09,2479.29,6.48,9.73,44.05,49.1,46.33,39.66,0.62,27.51,1.75,57.7,100.0
158.67,107.59,1.76,0.0,9.18,9.1,2479.82,6.48,9.73,44.08,49.11,46.31,39.64,0.62,27.45,1.75,57.63,100.0
158.69,107.62,1.76,0.0,9.18,9.1,2478.58,6.48,9.74,44.06,49.1,46.33,39.67,0.61,27.47,1.75,57.63,100.0
158.71,107.62,1.75,0.0,9.18,9.09,2477.37,6.47,9.73,44.08,49.11,46.3,39.69,0.61,27.29,1.73,57.66,100.0
158.69,107.6,1.75,0.0,9.18,9.1,2478.53,6.47,9.74,44.09,49.1,46.32,39.73,0.61,27.13,1.73,57.62,100.0
158.66,107.75,1.75,0.0,9.18,9.1,2476.08,6.47,9.73,44.1,49.11,46.33,39.66,0.61,27.41,1.75,57.62,100.0
158.66,107.77,1.75,0.21,9.19,9.1,2474.12,6.47,9.74,44.08,49.11,46.29,39.63,0.61,27.5,1.75,57.64,100.0
158.65,107.77,1.75,0.28,9.18,9.1,2473.95,6.47,9.74,44.08,49.1,46.32,39.67,0.6,27.44,1.74,57.67,100.0
158.64,107.75,1.76,0.01,9.18,9.1,2474.43,6.46,9.73,44.08,49.1,46.32,39.7,0.61,27.27,1.74,57.61,100.0
158.64,107.73,1.77,0.21,9.19,9.1,2474.99,6.47,9.74,44.09,49.11,46.32,39.7,0.61,27.31,1.74,57.65,100.0
158.64,107.75,1.76,0.02,9.19,9.1,2475.56,6.47,9.74,44.1,49.11,46.32,39.72,0.61,27.21,1.73,57.62,100.0
158.64,107.75,1.76,0.0,9.18,9.1,2475.5,6.47,9.74,44.08,49.1,46.33,39.76,0.61,27.2,1.73,57.64,100.0
158.64,107.74,1.76,0.0,9.18,9.09,2474.59,6.46,9.74,44.1,49.11,46.32,39.77,0.61,27.02,1.72,57.63,100.0
158.6,107.73,1.76,0.0,9.17,9.09,2470.75,6.46,9.73,44.13,49.13,46.36,39.77,0.62,27.13,1.73,57.67,100.0
158.61,107.73,1.75,0.0,9.17,9.09,2474.67,6.46,9.73,44.13,49.14,46.35,39.74,0.62,27.25,1.74,57.61,100.0
158.99,107.99,1.8,0.0,9.17,9.08,2464.9,6.67,9.73,44.13,49.15,46.37,39.76,0.61,27.16,1.73,59.77,100.0
159.23,107.41,1.79,0.0,9.17,9.08,2470.17,6.63,9.73,44.18,49.17,46.37,39.77,0.61,27.09,1.73,58.66,100.0
159.21,107.37,1.78,0.0,9.17,9.09,2472.59,6.63,9.73,44.21,49.2,46.41,39.8,0.61,27.09,1.73,58.61,100.0
159.22,107.39,1.79,0.0,9.16,9.08,2470.01,6.64,9.73,44.24,49.24,46.46,39.82,0.61,27.23,1.74,58.79,100.0
159.24,107.4,1.79,0.01,9.16,9.08,2467.77,6.63,9.72,44.26,49.27,46.5,39.82,0.6,27.38,1.75,58.73,100.0
159.22,107.37,1.79,0.0,9.16,9.07,2466.62,6.63,9.72,44.29,49.3,46.52,39.84,0.61,27.34,1.75,58.72,100.0
159.23,107.38,1.79,0.0,9.16,9.07,2468.1,6.62,9.73,44.28,49.31,46.53,39.83,0.61,27.32,1.76,58.65,100.0
159.22,107.37,1.8,0.0,9.16,9.07,2468.24,6.62,9.73,44.29,49.33,46.53,39.85,0.61,27.18,1.75,58.67,100.0
159.21,107.38,1.79,0.07,9.15,9.07,2468.0,6.63,9.72,44.32,49.36,46.54,39.85,0.62,27.27,1.75,58.8,100.0
159.22,107.37,1.8,0.08,9.15,9.07,2468.02,6.62,9.72,44.33,49.37,46.53,39.84,0.61,27.29,1.75,58.67,100.0
159.2,107.35,1.8,0.0,9.16,9.07,2469.48,6.64,9.73,44.32,49.38,46.57,39.84,0.62,27.41,1.77,58.87,100.0
159.11,107.61,1.8,0.0,9.16,9.07,2467.31,6.66,9.73,44.34,49.39,46.57,39.85,0.61,27.37,1.76,59.51,100.0
159.1,107.6,1.8,0.0,9.15,9.07,2464.28,6.66,9.72,44.35,49.39,46.58,39.84,0.62,27.47,1.77,59.61,100.0
159.11,107.59,1.8,0.0,9.15,9.07,2464.7,6.66,9.72,44.35,49.39,46.59,39.84,0.62,27.47,1.77,59.48,100.0
159.11,107.61,1.8,0.0,9.16,9.07,2464.95,6.66,9.72,44.34,49.39,46.57,39.82,0.61,27.51,1.77,59.54,100.0
159.13,107.64,1.81,0.0,9.16,9.07,2463.19,6.67,9.73,44.35,49.38,46.6,39.85,0.62,27.45,1.77,59.68,100.0
159.12,107.62,1.8,0.0,9.15,9.07,2462.4,6.66,9.72,44.34,49.39,46.6,39.84,0.62,27.41,1.77,59.64,100.0
159.11,107.63,1.81,0.0,9.15,9.06,2460.72,6.67,9.72,44.34,49.39,46.58,39.83,0.62,27.45,1.77,59.67,100.0
159.12,107.62,1.8,0.0,9.15,9.06,2461.13,6.67,9.72,44.31,49.38,46.6,39.84,0.61,27.48,1.77,59.68,100.0
159.13,107.64,1.79,0.0,9.15,9.06,2460.63,6.66,9.72,44.29,49.38,46.59,39.84,0.61,27.45,1.77,59.54,100.0
159.1,107.64,1.8,0.0,9.15,9.06,2460.24,6.66,9.72,44.32,49.38,46.56,39.84,0.61,27.39,1.76,59.73,100.0
159.03,107.84,1.8,0.0,9.15,9.06,2457.72,6.67,9.72,44.31,49.38,46.57,39.81,0.62,27.42,1.77,59.99,100.0
159.06,107.87,1.81,0.0,9.15,9.06,2459.35,6.67,9.72,44.3,49.37,46.55,39.84,0.61,27.36,1.76,59.94,100.0
159.06,107.86,1.8,0.0,9.15,9.07,2463.19,6.68,9.73,44.32,49.38,46.56,39.83,0.61,27.49,1.76,59.92,100.0
159.05,107.84,1.8,0.0,9.15,9.07,2464.49,6.67,9.73,44.32,49.39,46.56,39.84,0.6,27.42,1.76,59.85,100.0
159.04,107.83,1.8,0.07,9.15,9.06,2463.76,6.67,9.73,44.35,49.39,46.58,39.88,0.61,27.36,1.76,59.92,100.0
159.03,107.81,1.8,0.0,9.14,9.06,2464.69,6.67,9.73,44.35,49.4,46.58,39.93,0.6,27.28,1.74,59.8,100.0
159.03,107.81,1.8,0.0,9.15,9.06,2465.68,6.67,9.73,44.38,49.4,46.59,39.92,0.6,27.22,1.75,59.86,100.0
159.03,107.84,1.79,0.0,9.15,9.06,2466.12,6.67,9.72,44.38,49.41,46.62,39.89,0.6,27.46,1.76,59.76,100.0
159.04,107.81,1.8,0.0,9.14,9.06,2466.06,6.67,9.72,44.37,49.42,46.63,39.88,0.61,27.51,1.77,59.84,100.0
159.04,107.82,1.79,0.0,9.15,9.06,2463.78,6.68,9.73,44.38,49.42,46.6,39.9,0.6,27.3,1.76,59.9,100.0
158.97,107.97,1.81,0.0,9.14,9.06,2463.83,6.67,9.72,44.38,49.41,46.65,39.92,0.6,27.3,1.76,59.81,100.0
158.99,107.98,1.81,0.0,9.15,9.06,2464.31,6.67,9.72,44.39,49.42,46.64,39.88,0.6,27.35,1.77,59.86,100.0
159.01,108.02,1.8,0.0,9.15,9.06,2464.45,6.67,9.72,44.39,49.42,46.6,39.87,0.6,27.35,1.76,59.85,100.0
158.99,107.97,1.8,0.0,9.14,9.06,2463.9,6.67,9.72,44.37,49.42,46.65,39.9,0.61,27.37,1.77,59.8,100.0
158.97,107.97,1.81,0.0,9.14,9.05,2458.63,6.67,9.72,44.38,49.41,46.63,39.92,0.62,27.31,1.76,60.09,100.0
158.98,107.96,1.82,0.0,9.14,9.06,2456.82,6.67,9.72,44.39,49.43,46.63,39.93,0.61,27.31,1.75,60.0,100.0
158.97,107.98,1.8,0.0,9.14,9.06,2457.33,6.66,9.72,44.4,49.44,46.6,39.86,0.61,27.45,1.77,59.95,100.0
159.0,107.99,1.79,0.0,9.14,9.06,2458.58,6.66,9.72,44.36,49.44,46.66,39.87,0.61,27.57,1.78,59.94,100.0
159.01,108.02,1.79,0.0,9.14,9.06,2460.07,6.66,9.72,44.37,49.43,46.65,39.91,0.61,27.34,1.77,59.88,100.0
159.01,107.98,1.79,0.0,9.15,9.06,2461.67,6.67,9.73,44.35,49.42,46.66,39.92,0.59,27.37,1.77,59.89,100.0
158.94,107.95,1.8,0.0,9.15,9.07,2468.58,6.66,9.73,44.32,49.41,46.66,39.92,0.6,27.37,1.77,59.65,90.0
159.0,107.96,1.8,0.0,9.16,9.07,2468.93,6.66,9.73,44.32,49.39,46.62,39.9,0.6,27.42,1.76,59.65,90.0
158.99,107.95,1.79,0.0,9.16,9.07,2468.52,6.66,9.73,44.33,49.39,46.6,39.86,0.6,27.48,1.77,59.64,90.0
158.99,107.95,1.81,0.0,9.15,9.07,2465.86,6.66,9.73,44.33,49.39,46.6,39.85,0.61,27.51,1.77,59.77,90.0
158.97,107.95,1.8,0.39,9.15,9.06,2462.61,6.66,9.72,44.34,49.39,46.55,39.85,0.61,27.3,1.76,59.82,90.0
158.99,107.97,1.81,0.26,9.15,9.06,2457.26,6.66,9.72,44.33,49.4,46.55,39.85,0.61,27.3,1.76,59.96,90.0
158.98,107.97,1.81,0.11,9.14,9.06,2456.44,6.66,9.72,44.31,49.39,46.57,39.84,0.61,27.33,1.76,59.96,90.0
158.98,107.95,1.81,0.0,9.14,9.06,2457.67,6.66,9.72,44.31,49.38,46.58,39.84,0.61,27.38,1.76,59.97,90.0
158.99,107.96,1.8,0.12,9.15,9.07,2461.99,6.67,9.73,44.31,49.39,46.55,39.84,0.61,27.32,1.76,59.92,90.0
158.99,107.98,1.81,0.0,9.15,9.07,2463.65,6.66,9.73,44.3,49.39,46.58,39.84,0.61,27.49,1.77,59.75,90.0
158.4,107.55,1.74,0.0,9.16,9.08,2492.5,6.38,9.73,44.28,49.36,46.52,39.8,0.61,27.38,1.76,56.4,90.0
158.59,106.97,1.72,0.0,9.16,9.08,2490.8,6.33,9.73,44.16,49.28,46.48,39.77,0.61,27.46,1.76,55.49,90.0
158.59,106.98,1.73,0.28,9.18,9.09,2490.56,6.33,9.74,44.11,49.2,46.4,39.76,0.61,27.29,1.74,55.46,90.0
158.61,106.98,1.74,0.0,9.18,9.1,2489.78,6.33,9.74,44.07,49.16,46.35,39.74,0.62,27.21,1.74,55.49,90.0
158.61,106.99,1.73,0.01,9.19,9.1,2489.37,6.33,9.75,44.05,49.11,46.31,39.67,0.61,27.43,1.74,55.39,90.0
158.59,106.95,1.74,0.0,9.19,9.1,2488.62,6.33,9.74,44.03,49.09,46.31,39.62,0.61,27.6,1.76,55.36,90.0
158.61,106.97,1.73,0.0,9.19,9.1,2489.01,6.32,9.75,44.01,49.05,46.29,39.68,0.61,27.29,1.73,55.36,90.0
158.6,106.95,1.73,0.0,9.18,9.1,2488.5,6.32,9.74,44.02,49.03,46.29,39.7,0.61,27.26,1.73,55.33,90.0
158.59,106.93,1.74,0.0,9.18,9.1,2488.64,6.32,9.74,44.03,49.01,46.3,39.65,0.61,27.51,1.75,55.43,90.0
158.6,106.95,1.74,0.0,9.18,9.1,2488.47,6.32,9.74,44.02,48.99,46.3,39.7,0.6,27.35,1.73,55.37,90.0
158.59,106.96,1.74,0.0,9.18,9.09,2486.61,6.33,9.74,44.04,49.0,46.31,39.69,0.6,27.39,1.74,55.45,90.0
158.52,107.25,1.73,0.0,9.18,9.09,2485.51,6.36,9.74,44.05,49.0,46.31,39.71,0.61,27.32,1.73,56.22,90.0
158.51,107.24,1.74,0.0,9.17,9.09,2484.96,6.35,9.74,44.06,49.01,46.33,39.72,0.6,27.37,1.73,56.07,90.0
158.51,107.21,1.73,0.0,9.17,9.08,2483.65,6.36,9.73,44.06,49.01,46.33,39.69,0.61,27.48,1.74,56.21,90.0
158.49,107.21,1.73,0.0,9.17,9.09,2484.06,6.35,9.73,44.03,49.01,46.33,39.67,0.61,27.47,1.75,56.15,90.0
158.47,107.19,1.74,0.02,9.17,9.09,2482.93,6.36,9.73,44.02,49.0,46.33,39.71,0.61,27.32,1.74,56.24,90.0
158.48,107.2,1.74,0.0,9.17,9.08,2483.36,6.35,9.73,44.04,48.99,46.31,39.75,0.6,27.2,1.72,56.2,90.0
158.5,107.24,1.74,0.0,9.17,9.08,2485.34,6.34,9.73,44.07,49.01,46.33,39.7,0.61,27.43,1.74,55.8,90.0
158.5,107.22,1.74,0.0,9.17,9.08,2481.5,6.36,9.73,44.05,49.03,46.32,39.68,0.61,27.46,1.74,56.32,90.0
158.51,107.25,1.74,0.0,9.17,9.09,2480.55,6.34,9.74,44.05,49.02,46.33,39.71,0.62,27.32,1.74,56.01,90.0
158.52,107.22,1.74,0.0,9.17,9.09,2485.22,6.35,9.74,44.08,49.02,46.34,39.8,0.62,27.18,1.72,55.97,90.0
158.47,107.43,1.75,0.0,9.17,9.09,2485.71,6.36,9.73,44.11,49.04,46.36,39.74,0.62,27.41,1.73,56.26,90.0
158.44,107.44,1.75,0.0,9.17,9.08,2481.32,6.36,9.73,44.08,49.06,46.37,39.67,0.61,27.71,1.75,56.49,90.0
158.45,107.44,1.75,0.0,9.18,9.1,2483.44,6.36,9.72,44.05,49.05,46.34,39.6,0.62,27.77,1.76,56.42,90.0
158.44,107.43,1.75,0.0,9.18,9.1,2481.4,6.36,9.72,44.05,49.05,46.33,39.53,0.62,27.96,1.78,56.55,90.0
158.46,107.46,1.74,0.0,9.18,9.1,2481.59,6.36,9.73,44.0,49.02,46.31,39.52,0.62,28.03,1.78,56.39,90.0
158.44,107.43,1.75,0.0,9.18,9.1,2482.91,6.36,9.73,44.0,49.0,46.31,39.61,0.62,27.71,1.76,56.47,90.0
158.46,107.47,1.75,0.0,9.18,9.1,2481.87,6.36,9.73,44.03,48.99,46.3,39.69,0.62,27.41,1.73,56.41,90.0
158.45,107.47,1.74,0.0,9.18,9.1,2483.3,6.35,9.72,44.04,49.0,46.29,39.6,0.61,27.71,1.75,56.34,90.0
158.46,107.47,1.73,0.0,9.18,9.1,2482.51,6.37,9.73,44.02,49.0,46.3,39.59,0.62,27.7,1.76,56.55,90.0
158.45,107.46,1.74,0.0,9.18,9.1,2480.43,6.36,9.73,44.03,49.0,46.31,39.67,0.61,27.45,1.74,56.46,90.0
158.41,107.61,1.74,0.0,9.18,9.1,2480.76,6.36,9.73,44.05,49.0,46.31,39.7,0.62,27.34,1.73,56.5,90.0
158.41,107.6,1.74,0.0,9.18,9.1,2480.46,6.36,9.73,44.05,49.0,46.31,39.69,0.62,27.46,1.74,56.49,90.0
158.4,107.59,1.73,0.0,9.18,9.1,2482.37,6.37,9.73,44.06,49.01,46.33,39.72,0.61,27.4,1.74,56.47,90.0
158.4,107.58,1.73,0.0,9.18,9.1,2482.15,6.37,9.73,44.08,49.04,46.33,39.69,0.61,27.46,1.74,56.47,90.0
158.36,107.58,1.72,0.0,9.17,9.09,2481.46,6.36,9.73,44.07,49.05,46.33,39.73,0.61,27.34,1.73,56.44,90.0
158.36,107.56,1.73,0.0,9.17,9.09,2480.21,6.36,9.72,44.08,49.04,46.33,39.69,0.62,27.54,1.74,56.48,90.0
158.37,107.56,1.74,0.0,9.18,9.09,2480.68,6.36,9.72,44.07,49.06,46.32,39.59,0.62,27.86,1.76,56.54,90.0
158.37,107.56,1.74,0.0,9.18,9.09,2481.22,6.37,9.72,44.06,49.05,46.32,39.65,0.62,27.65,1.75,56.66,90.0
158.36,107.58,1.74,0.0,9.17,9.08,2482.46,6.36,9.72,44.08,49.05,46.33,39.72,0.61,27.36,1.73,56.42,90.0
158.36,107.57,1.75,0.0,9.17,9.09,2480.93,6.35,9.72,44.07,49.05,46.33,39.63,0.61,27.57,1.75,56.45,90.0
158.61,107.77,1.76,0.01,9.17,9.09,2470.73,6.45,9.72,44.08,49.06,46.33,39.68,0.62,27.42,1.74,57.56,90.0
158.84,107.17,1.75,0.01,9.17,9.08,2471.62,6.41,9.72,44.09,49.07,46.33,39.66,0.61,27.57,1.75,56.65,90.0
158.85,107.17,1.75,0.0,9.17,9.08,2470.79,6.41,9.72,44.09,49.07,46.34,39.71,0.61,27.4,1.74,56.65,90.0
158.85,107.18,1.75,0.0,9.17,9.08,2472.32,6.41,9.72,44.07,49.06,46.37,39.67,0.61,27.62,1.75,56.64,90.0
158.82,107.13,1.75,0.0,9.17,9.08,2470.88,6.42,9.72,44.09,49.06,46.34,39.71,0.61,27.34,1.73,56.81,90.0
158.85,107.14,1.74,0.0,9.16,9.08,2470.55,6.41,9.71,44.09,49.07,46.37,39.71,0.61,27.4,1.74,56.69,90.0
158.87,107.18,1.76,0.0,9.17,9.08,2470.47,6.41,9.71,44.08,49.07,46.34,39.62,0.61,27.8,1.76,56.66,90.0
158.85,107.17,1.75,0.0,9.17,9.08,2470.08,6.42,9.72,44.05,49.06,46.33,39.63,0.61,27.78,1.76,56.71,90.0
158.86,107.19,1.76,0.0,9.17,9.08,2469.71,6.42,9.71,44.04,49.05,46.33,39.59,0.61,27.97,1.76,56.82,90.0
158.86,107.16,1.75,0.0,9.17,9.08,2467.92,6.42,9.72,44.05,49.03,46.33,39.68,0.61,27.55,1.74,56.86,90.0
158.88,107.19,1.76,0.0,9.17,9.08,2467.5,6.42,9.72,44.06,49.03,46.33,39.64,0.62,27.72,1.75,56.88,90.0
158.77,107.39,1.76,0.0,9.17,9.09,2468.28,6.45,9.72,44.07,49.05,46.3,39.64,0.6,27.58,1.74,57.53,90.0
158.77,107.4,1.76,0.0,9.16,9.08,2467.32,6.45,9.71,44.08,49.06,46.32,39.69,0.6,27.39,1.74,57.56,90.0
158.79,107.43,1.76,0.0,9.16,9.08,2467.53,6.44,9.72,44.08,49.07,46.31,39.63,0.6,27.6,1.75,57.31,90.0
158.75,107.39,1.76,0.0,9.16,9.08,2467.81,6.45,9.71,44.09,49.07,46.32,39.66,0.62,27.49,1.74,57.47,90.0
158.79,107.43,1.76,0.0,9.17,9.08,2469.21,6.43,9.72,44.08,49.07,46.34,39.63,0.61,27.64,1.75,57.19,90.0
158.77,107.41,1.75,0.0,9.16,9.08,2466.9,6.43,9.71,44.05,49.05,46.3,39.65,0.62,27.48,1.74,57.3,90.0
158.78,107.41,1.75,0.0,9.16,9.08,2467.83,6.44,9.72,44.05,49.05,46.31,39.67,0.61,27.43,1.74,57.44,90.0
158.79,107.43,1.76,0.0,9.16,9.08,2469.03,6.44,9.72,44.09,49.06,46.32,39.74,0.61,27.17,1.72,57.39,90.0
158.74,107.37,1.77,0.0,9.16,9.08,2467.23,6.45,9.72,44.09,49.07,46.32,39.69,0.61,27.38,1.74,57.5,90.0
158.77,107.43,1.77,0.0,9.17,9.08,2471.16,6.44,9.72,44.07,49.08,46.33,39.65,0.62,27.55,1.75,57.38,90.0
158.72,107.66,1.76,0.0,9.17,9.08,2471.28,6.45,9.72,44.07,49.07,46.31,39.67,0.62,27.41,1.74,57.63,90.0
158.71,107.63,1.76,0.0,9.17,9.08,2468.63,6.45,9.72,44.07,49.07,46.34,39.66,0.61,27.73,1.75,57.63,90.0
158.7,107.62,1.76,0.0,9.17,9.08,2470.21,6.46,9.72,44.08,49.08,46.33,39.71,0.62,27.43,1.73,57.74,90.0
158.69,107.61,1.76,0.02,9.17,9.08,2470.55,6.46,9.73,44.09,49.07,46.35,39.76,0.61,27.41,1.73,57.71,90.0
158.69,107.62,1.76,0.03,9.17,9.08,2471.19,6.45,9.73,44.12,49.09,46.34,39.78,0.61,27.22,1.72,57.63,90.0
158.7,107.61,1.76,0.0,9.16,9.08,2471.54,6.46,9.72,44.14,49.12,46.36,39.77,0.62,27.36,1.73,57.74,90.0
158.68,107.59,1.76,0.0,9.17,9.08,2470.32,6.47,9.73,44.14,49.11,46.37,39.83,0.62,27.21,1.71,57.79,90.0
158.7,107.62,1.76,0.0,9.16,9.07,2467.65,6.46,9.72,44.16,49.12,46.39,39.81,0.61,27.33,1.73,57.71,90.0
158.68,107.6,1.76,0.0,9.16,9.07,2466.91,6.46,9.72,44.17,49.13,46.4,39.79,0.61,27.44,1.73,57.84,90.0
158.68,107.6,1.76,0.01,9.16,9.07,2467.66,6.47,9.72,44.18,49.15,46.38,39.81,0.61,27.4,1.72,57.79,90.0
158.64,107.75,1.76,0.05,9.15,9.07,2467.76,6.46,9.72,44.17,49.15,46.44,39.81,0.61,27.59,1.74,57.71,90.0
158.65,107.74,1.77,0.16,9.15,9.07,2467.71,6.46,9.72,44.16,49.16,46.44,39.8,0.61,27.55,1.74,57.73,90.0
158.65,107.74,1.76,0.14,9.16,9.07,2467.84,6.46,9.72,44.16,49.15,46.4,39.76,0.61,27.56,1.74,57.7,90.0
158.66,107.75,1.76,0.0,9.16,9.07,2469.15,6.45,9.72,44.16,49.16,46.44,39.8,0.61,27.5,1.74,57.69,90.0
158.64,107.74,1.75,0.01,9.16,9.07,2466.53,6.45,9.72,44.18,49.16,46.4,39.84,0.6,27.27,1.72,57.71,90.0
158.66,107.76,1.75,0.0,9.16,9.07,2465.93,6.45,9.72,44.2,49.16,46.42,39.84,0.6,27.28,1.72,57.73,90.0
158.63,107.72,1.76,0.0,9.15,9.07,2465.4,6.45,9.72,44.21,49.17,46.43,39.84,0.6,27.26,1.73,57.76,90.0
158.64,107.73,1.76,0.12,9.16,9.07,2465.22,6.45,9.72,44.22,49.17,46.42,39.84,0.61,27.27,1.72,57.8,90.0
158.63,107.72,1.76,0.0,9.16,9.07,2467.63,6.46,9.72,44.21,49.17,46.45,39.84,0.61,27.31,1.73,57.78,90.0
158.64,107.73,1.76,0.0,9.16,9.07,2467.45,6.45,9.72,44.23,49.17,46.44,39.84,0.62,27.34,1.73,57.72,90.0
159.04,108.0,1.8,0.0,9.15,9.07,2458.11,6.66,9.72,44.26,49.19,46.47,39.87,0.61,27.33,1.73,59.86,90.0
159.25,107.36,1.79,0.0,9.14,9.06,2459.63,6.62,9.72,44.28,49.21,46.5,39.89,0.61,27.47,1.73,58.86,90.0
159.24,107.35,1.79,0.06,9.14,9.06,2457.47,6.62,9.71,44.33,49.26,46.53,39.93,0.61,27.38,1.73,58.98,90.0
159.24,107.36,1.79,0.0,9.14,9.06,2457.21,6.62,9.71,44.38,49.32,46.53,39.88,0.61,27.52,1.74,58.97,90.0
159.24,107.39,1.8,0.0,9.14,9.05,2459.26,6.62,9.71,44.38,49.35,46.56,39.86,0.62,27.68,1.75,58.95,90.0
159.24,107.35,1.79,0.0,9.13,9.05,2459.4,6.62,9.71,44.38,49.36,46.61,39.96,0.61,27.41,1.74,58.98,90.0
159.2,107.33,1.79,0.0,9.13,9.05,2458.77,6.63,9.71,44.41,49.38,46.64,39.99,0.61,27.32,1.74,59.0,90.0
159.2,107.33,1.79,0.0,9.13,9.05,2457.39,6.62,9.72,44.43,49.39,46.66,40.06,0.61,27.12,1.73,58.98,90.0
